iter	CrossEntropy	Logloss
2555	0.387298709	0.3872986715
2556	0.3872947705	0.387294733
2557	0.3872921823	0.3872922198
2558	0.3872888815	0.387288844
2559	0.3872841177	0.3872841552
2560	0.3872810044	0.3872810419
2561	0.3872761656	0.3872762406
2562	0.38727369	0.3872736525
2563	0.3872703891	0.3872703516
2564	0.3872685136	0.3872685511
2565	0.3872663005	0.387266263
2566	0.3872625871	0.3872626246
2567	0.3872611992	0.3872612367
2568	0.3872578983	0.3872578983
2569	0.3872541849	0.3872541474
2570	0.3872500963	0.3872500963
2571	0.3872459327	0.3872459327
2572	0.3872422192	0.3872422192
2573	0.3872386558	0.3872386558
2574	0.3872365927	0.3872366303
2575	0.3872346422	0.3872346047
2576	0.3872300285	0.387229991
2577	0.3872258274	0.3872258649
2578	0.3872228266	0.3872228266
2579	0.3872207261	0.3872207261
2580	0.3872120988	0.3872120988
2581	0.3872081228	0.3872081603
2582	0.3872036591	0.3872036966
2583	0.387201296	0.387201221
2584	0.3871978076	0.3871978076
2585	0.3871940191	0.3871940191
2586	0.3871896304	0.3871896679
2587	0.3871852418	0.3871852418
2588	0.3871833288	0.3871834038
2589	0.3871797653	0.3871798028
2590	0.3871752641	0.3871753017
2591	0.3871711006	0.387171063
2592	0.3871680998	0.3871680998
2593	0.3871647989	0.3871647614
2594	0.3871603352	0.3871603352
2595	0.3871583847	0.3871584222
2596	0.3871536585	0.387153696
2597	0.3871499825	0.3871499825
2598	0.3871482571	0.3871482196
2599	0.3871432307	0.3871432307
2600	0.3871406801	0.3871407176
2601	0.387136629	0.387136629
2602	0.3871322404	0.3871322028
2603	0.3871285269	0.3871285644
2604	0.387125151	0.387125076
2605	0.3871220752	0.3871220752
2606	0.3871199371	0.3871198996
2607	0.3871167488	0.3871167488
2608	0.3871118725	0.38711191
2609	0.3871090968	0.3871090968
2610	0.387104183	0.3871041455
2611	0.3870997568	0.3870997568
2612	0.3870967185	0.3870967185
2613	0.38709263	0.38709263
2614	0.3870885789	0.3870885789
2615	0.3870856906	0.3870856531
2616	0.3870819397	0.3870819772
2617	0.3870769884	0.3870769508
2618	0.3870729748	0.3870728998
2619	0.3870677984	0.387067836
2620	0.3870641975	0.38706416
2621	0.3870622845	0.3870623595
2622	0.3870585335	0.3870585335
2623	0.3870540698	0.3870540698
2624	0.3870528695	0.387052832
2625	0.387047243	0.387047243
2626	0.387043192	0.387043267
2627	0.3870398911	0.3870398911
2628	0.3870352774	0.3870352399
2629	0.387031714	0.3870317515
2630	0.3870273253	0.3870273253
2631	0.3870237619	0.3870237619
2632	0.3870210987	0.3870211737
2633	0.3870141969	0.3870142344
2634	0.3870117587	0.3870117587
2635	0.3870074826	0.3870074826
2636	0.3870028314	0.3870028314
2637	0.3869988553	0.3869988929
2638	0.3869954044	0.3869954044
2639	0.3869937915	0.3869937915
2640	0.3869908658	0.3869908658
2641	0.3869880525	0.386988015
2642	0.3869838139	0.3869837764
2643	0.3869813758	0.3869814133
2644	0.3869788626	0.3869788626
2645	0.3869755992	0.3869755992
2646	0.3869722609	0.3869722234
2647	0.3869685099	0.3869684724
2648	0.3869654716	0.3869655466
2649	0.3869606703	0.3869606703
2650	0.3869572569	0.3869572569
2651	0.3869548188	0.3869548188
2652	0.3869532809	0.3869532434
2653	0.3869502051	0.3869502051
2654	0.3869472043	0.3869472043
2655	0.3869424781	0.3869425156
2656	0.3869388021	0.3869388021
2657	0.3869362889	0.3869362889
2658	0.3869325004	0.3869325004
2659	0.3869304749	0.3869305124
2660	0.3869240232	0.3869240607
2661	0.3869211725	0.3869211725
2662	0.386917609	0.3869176465
2663	0.3869134829	0.3869135205
2664	0.3869085692	0.3869085692
2665	0.3869056434	0.3869057184
2666	0.3869007296	0.3869007296
2667	0.3868979914	0.3868980289
2668	0.3868942404	0.3868942779
2669	0.3868912021	0.3868911646
2670	0.3868875636	0.3868875636
2671	0.386885238	0.3868853131
2672	0.3868825748	0.3868825373
2673	0.3868801367	0.3868801367
2674	0.3868779236	0.3868779236
2675	0.3868725972	0.3868726347
2676	0.3868675334	0.3868675334
2677	0.3868589811	0.3868589436
2678	0.3868569181	0.3868568806
2679	0.3868514417	0.3868514417
2680	0.3868495287	0.3868495287
2681	0.3868462278	0.3868461903
2682	0.3868427019	0.3868427394
2683	0.3868385008	0.3868384633
2684	0.3868351624	0.3868351999
2685	0.3868324992	0.3868324992
2686	0.3868293484	0.3868294234
2687	0.3868264976	0.3868265726
2688	0.3868216964	0.3868217339
2689	0.3868193332	0.3868194083
2690	0.3868155447	0.3868155072
2691	0.3868129566	0.3868130316
2692	0.386808793	0.3868087555
2693	0.3868038042	0.3868037666
2694	0.3867994155	0.3867994155
2695	0.3867966398	0.3867966398
2696	0.3867927763	0.3867928138
2697	0.3867906382	0.3867906382
2698	0.3867862496	0.3867862496
2699	0.3867805105	0.386780473
2700	0.3867774722	0.3867774722
2701	0.3867755217	0.3867754842
2702	0.386772746	0.3867727835
2703	0.3867690325	0.3867691076
2704	0.3867642313	0.3867642313
